match_date,match_id,year,side,team,opponent,population,wealth_gdp_ppp,avg_temp_c,rank,population_score,wealth_score,climate_score,ranking_score,score_for,score_against,actual,city,host_country
2002-06-16,167,2002,b,Republic of Ireland,Spain,3931947.0,35222.028724352,9.3,14,0.3140087178974334,0.6808017330006512,0.7579796312276883,0.5068895206493126,1,1,draw,Suwon,South Korea
2002-06-16,168,2002,a,Sweden,Senegal,8924958.0,30987.2674908129,2.1,17,0.40957803540960164,0.6558166835814204,0.3034148339163076,0.4706112767948082,1,2,loss,Ōita,Japan
2002-06-16,168,2002,b,Senegal,Sweden,10466214.0,2026.77782446969,27.8,25,0.4281506211013408,0.12388887963521955,0.4233711028530494,0.39854985977038226,2,1,win,Ōita,Japan
2002-06-17,169,2002,a,Brazil,Belgium,178503484.0,9616.59485486268,25.0,5,0.7588478922846789,0.42759083583839763,0.6065306597126334,0.6992749298851911,2,0,win,Kobe,Japan
2002-06-17,169,2002,b,Belgium,Brazil,10332785.0,30282.2886450283,10.7,15,0.4266547356205384,0.6513279120505626,0.8408053791958005,0.4939981341875903,0,2,loss,Kobe,Japan
2002-06-17,170,2002,a,Mexico,United States,101548624.0,11761.8865901666,21.0,12,0.6930839420093639,0.4668689507952167,0.8569968914352789,0.5356927280555478,0,2,loss,Jeonju,South Korea
2002-06-17,170,2002,b,United States,Mexico,287625193.0,37997.7424300242,8.6,20,0.8144663046410149,0.6955972947801525,0.7131776783554898,0.44024445363833975,2,0,win,Jeonju,South Korea
2002-06-18,171,2002,a,Japan,Turkey,127445000.0,28623.5884479367,14.6,11,0.7195666205872154,0.6403403566952165,0.9879741303512339,0.5519508901404825,0,1,loss,Rifu,Japan
2002-06-18,171,2002,b,Turkey,Japan,67048795.0,9154.45153457514,11.1,44,0.6446861866358329,0.4179846064735923,0.8622501298738093,0.2929204138936311,1,0,win,Rifu,Japan
2002-06-18,172,2002,a,South Korea,Italy,47644736.0,22173.4881729168,11.5,15,0.6048540047003991,0.5905373805561582,0.8824969025845955,0.4939981341875903,2,1,win,Daejeon,South Korea
2002-06-18,172,2002,b,Italy,South Korea,57089824.0,28833.0217903129,13.5,6,0.6259394161156162,0.6417623080193156,0.962154491713458,0.6652079661789736,1,2,loss,Daejeon,South Korea
2002-06-21,173,2002,a,England,Brazil,59370479.0,29089.0536770407,9.3,6,0.6305063192067836,0.6434866752187972,0.7579796312276883,0.6652079661789736,1,2,loss,Fukuroi,Japan
2002-06-21,173,2002,b,Brazil,England,178503484.0,9616.59485486268,25.0,3,0.7588478922846789,0.42759083583839763,0.6065306597126334,0.7947232043023992,2,1,win,Fukuroi,Japan
2002-06-21,174,2002,a,Germany,United States,82488495.0,29513.6823267102,9.6,7,0.668847714259756,0.6463133509096883,0.776592510126528,0.6364047587727383,1,0,win,Ulsan,South Korea
2002-06-21,174,2002,b,United States,Germany,287625193.0,37997.7424300242,8.6,16,0.8144663046410149,0.6955972947801525,0.7131776783554898,0.48193904750629724,0,1,loss,Ulsan,South Korea
2002-06-22,175,2002,a,South Korea,Spain,47644736.0,22173.4881729168,11.5,11,0.6048540047003991,0.5905373805561582,0.8824969025845955,0.5519508901404825,0,0,draw,Gwangju,South Korea
2002-06-22,175,2002,b,Spain,South Korea,41431558.0,24377.8417076394,13.3,5,0.5885632182335511,0.6090237260010037,0.9559974818331,0.6992749298851911,0,0,draw,Gwangju,South Korea
2002-06-22,176,2002,a,Senegal,Turkey,10466214.0,2026.77782446969,27.8,24,0.4281506211013408,0.12388887963521955,0.4233711028530494,0.4061774899321221,0,1,loss,Osaka,Japan
2002-06-22,176,2002,b,Turkey,Senegal,67048795.0,9154.45153457514,11.1,41,0.6446861866358329,0.4179846064735923,0.8622501298738093,0.30611537636325226,1,0,win,Osaka,Japan
2002-06-25,177,2002,a,South Korea,Germany,47644736.0,22173.4881729168,11.5,11,0.6048540047003991,0.5905373805561582,0.8824969025845955,0.5519508901404825,0,1,loss,Seoul,South Korea
2002-06-25,177,2002,b,Germany,South Korea,82488495.0,29513.6823267102,9.6,6,0.668847714259756,0.6463133509096883,0.776592510126528,0.6652079661789736,1,0,win,Seoul,South Korea
2002-06-26,178,2002,a,Brazil,Turkey,178503484.0,9616.59485486268,25.0,1,0.7588478922846789,0.42759083583839763,0.6065306597126334,1.0,1,0,win,Saitama,Japan
2002-06-26,178,2002,b,Turkey,Brazil,67048795.0,9154.45153457514,11.1,35,0.6446861866358329,0.4179846064735923,0.8622501298738093,0.3356796886579294,0,1,loss,Saitama,Japan
2002-06-29,179,2002,a,South Korea,Turkey,47644736.0,22173.4881729168,11.5,13,0.6048540047003991,0.5905373805561582,0.8824969025845955,0.5207366687435742,2,3,loss,Daegu,South Korea
2002-06-29,179,2002,b,Turkey,South Korea,67048795.0,9154.45153457514,11.1,37,0.6446861866358329,0.4179846064735923,0.8622501298738093,0.32529640685768524,3,2,win,Daegu,South Korea
2002-06-30,180,2002,a,Germany,Brazil,82488495.0,29513.6823267102,9.6,6,0.668847714259756,0.6463133509096883,0.776592510126528,0.6652079661789736,0,2,loss,Yokohama,Japan
2002-06-30,180,2002,b,Brazil,Germany,178503484.0,9616.59485486268,25.0,1,0.7588478922846789,0.42759083583839763,0.6065306597126334,1.0,2,0,win,Yokohama,Japan
2006-06-09,181,2006,a,Germany,Costa Rica,82376451.0,34741.3353426224,9.6,10,0.6686892450329271,0.6781214461472921,0.776592510126528,0.5697596917617653,4,2,win,Munich,Germany
2006-06-09,181,2006,b,Costa Rica,Germany,4321340.0,10799.5114028981,24.8,55,0.3250182367685139,0.4502187680692629,0.6200068879809457,0.2512258200256735,2,4,loss,Munich,Germany
2006-06-09,182,2006,a,Poland,Ecuador,38141267.0,15204.8809890545,8.8,23,0.5789160062032386,0.5169485748186821,0.7261490370736909,0.4141297960952067,0,2,loss,Gelsenkirchen,Germany
2006-06-09,182,2006,b,Ecuador,Poland,14086131.0,7884.51693594496,21.9,57,0.4627817865755194,0.3888559042697354,0.8066410193413683,0.24455186086770164,2,0,win,Gelsenkirchen,Germany
2006-06-10,183,2006,a,Argentina,Ivory Coast,39622115.0,14843.5778659642,14.8,8,0.5833569209915745,0.512257769302081,0.9911505004882849,0.6114542856297229,2,1,win,Hamburg,Germany
2006-06-10,183,2006,b,Ivory Coast,Argentina,20546802.0,2941.82141168912,26.4,22,0.5067955355728182,0.19656110601388574,0.5129102907232946,0.4224356520170568,1,2,loss,Hamburg,Germany
2006-06-10,184,2006,a,England,Paraguay,60846820.0,34727.4366712141,9.3,5,0.6333700101140173,0.6780433983493205,0.7579796312276883,0.6992749298851911,1,0,win,Frankfurt,Germany
2006-06-10,184,2006,b,Paraguay,England,5505148.0,8560.73925135464,23.6,32,0.353246351932865,0.40490574729646933,0.7000922199176511,0.35242380938287154,0,1,loss,Frankfurt,Germany
2006-06-10,185,2006,a,Trinidad and Tobago,Sweden,1297944.0,27393.3505461307,25.8,70,0.18478780792991437,0.6317716248719968,0.5527555015877841,0.2061644505345036,0,0,draw,Dortmund,Germany
2006-06-10,185,2006,b,Sweden,Trinidad and Tobago,9080505.0,37671.6747821444,2.1,24,0.4115924680139955,0.6939162975696002,0.3034148339163076,0.4061774899321221,0,0,draw,Dortmund,Germany
2006-06-11,186,2006,a,Angola,Portugal,20015279.0,6017.8181625251,21.6,69,0.5037398315504137,0.33615791255053606,0.8240037097874371,0.2088530003976058,0,1,loss,Cologne,Germany
2006-06-11,186,2006,b,Portugal,Angola,10522288.0,24677.2834629922,15.2,9,0.4287735890736436,0.6114050053689942,0.9960571761381909,0.5894464086047984,1,0,win,Cologne,Germany
2006-06-11,187,2006,a,Mexico,Iran,107253666.0,14540.4500497636,21.0,14,0.6994565365447754,0.5082333163669286,0.8569968914352789,0.5068895206493126,3,1,win,Nuremberg,Germany
2006-06-11,187,2006,b,Iran,Mexico,73392747.0,15906.858138036,17.3,13,0.6552262819876589,0.5257519535219627,0.9896221268507549,0.5207366687435742,1,3,loss,Nuremberg,Germany
2006-06-11,188,2006,a,Serbia,Netherlands,7411569.0,10463.3370106839,11.4,40,0.38791484451011016,0.4440505977221788,0.8775535639640376,0.31072921551491406,0,1,loss,Leipzig,Germany
2006-06-11,188,2006,b,Netherlands,Serbia,16346101.0,41208.0462204734,10.4,4,0.480129959324807,0.7114172109503174,0.8240037097874372,0.7409695237531486,1,0,win,Leipzig,Germany
2006-06-12,189,2006,a,Australia,Japan,20450966.0,34890.2248136693,21.7,12,0.5062504636039629,0.6789555795370781,0.8182760289835492,0.5356927280555478,3,1,win,Kaiserslautern,Germany
2006-06-12,189,2006,b,Japan,Australia,127854000.0,33631.8076359161,14.6,19,0.7199401795473781,0.6717905131592188,0.9879741303512339,0.44982865656530246,1,3,loss,Kaiserslautern,Germany
2006-06-12,190,2006,a,Italy,Ghana,58399861.0,32453.6488675587,13.5,9,0.6285845251877881,0.6648351321426861,0.962154491713458,0.5894464086047984,2,0,win,Hanover,Germany
2006-06-12,190,2006,b,Ghana,Italy,23040702.0,3103.22625820374,27.2,61,0.520151529470455,0.20697941084401983,0.46101671078353545,0.2318791414780511,0,2,loss,Hanover,Germany
2006-06-12,191,2006,a,United States,Czech Republic,298379912.0,46301.9876485519,8.6,11,0.8187461790663654,0.7341506070130025,0.7131776783554898,0.5519508901404825,0,3,loss,Gelsenkirchen,Germany
2006-06-12,191,2006,b,Czech Republic,United States,10238905.0,23914.1862443811,7.6,6,0.4255906153490261,0.605278221991189,0.6469051754643523,0.6652079661789736,3,0,win,Gelsenkirchen,Germany
2006-06-13,192,2006,a,Brazil,Croatia,186653106.0,11750.5312437668,25.0,4,0.7640528240166246,0.46668055113588025,0.6065306597126334,0.7409695237531486,1,0,win,Berlin,Germany
2006-06-13,192,2006,b,Croatia,Brazil,4311159.0,17628.7006021513,11.9,20,0.32474323296907803,0.545798839222057,0.9014367207433535,0.44024445363833975,0,1,loss,Berlin,Germany
2006-06-13,193,2006,a,France,Switzerland,63622342.0,32423.5225068799,11.7,1,0.6385704430333641,0.6646539848786052,0.8921367932761701,1.0,0,0,draw,Stuttgart,Germany
2006-06-13,193,2006,b,Switzerland,France,7483934.0,46265.6820679271,6.5,29,0.38904766579854716,0.7339976071432377,0.5728686816364933,0.370817434616976,0,0,draw,Stuttgart,Germany
2006-06-13,194,2006,a,South Korea,Togo,48438292.0,27972.3847629351,11.5,25,0.6067798675938747,0.6358515855172219,0.8824969025845955,0.39854985977038226,2,1,win,Frankfurt,Germany
2006-06-13,194,2006,b,Togo,South Korea,6010668.0,1407.06825596295,27.2,87,0.36348888596979473,0.05270736527149522,0.46101671078353545,0.1655406389193752,1,2,loss,Frankfurt,Germany
2006-06-14,195,2006,a,Germany,Poland,82376451.0,34741.3353426224,9.6,10,0.6686892450329271,0.6781214461472921,0.776592510126528,0.5697596917617653,1,0,win,Dortmund,Germany
2006-06-14,195,2006,b,Poland,Germany,38141267.0,15204.8809890545,8.8,28,0.5789160062032386,0.5169485748186821,0.7261490370736909,0.3773742825258869,0,1,loss,Dortmund,Germany
2006-06-14,196,2006,a,Spain,Ukraine,44397319.0,30748.7396326091,13.3,2,0.5966236860968541,0.6543094529369466,0.9559974818331,0.8704847618765743,4,0,win,Leipzig,Germany
2006-06-14,196,2006,b,Ukraine,Spain,47278694.0,7971.1962890625,8.3,38,0.6039548296633872,0.39098851302983656,0.6935113630255842,0.3203134184418768,0,4,loss,Leipzig,Germany
2006-06-14,197,2006,a,Tunisia,Saudi Arabia,10346410.0,8728.65712549855,19.2,24,0.42680836969103464,0.40869460011699915,0.9387464321565271,0.4061774899321221,2,2,draw,Munich,Germany
2006-06-14,197,2006,b,Saudi Arabia,Tunisia,21459144.0,54638.7588925129,26.0,66,0.5118607728501788,0.7664428908482639,0.5394075072376266,0.21715885631945608,2,2,draw,Munich,Germany
2006-06-15,198,2006,a,Ecuador,Costa Rica,14086131.0,7884.51693594496,21.9,50,0.4627817865755194,0.3888559042697354,0.8066410193413683,0.2690346216469566,3,0,win,Hamburg,Germany
2006-06-15,198,2006,b,Costa Rica,Ecuador,4321340.0,10799.5114028981,24.8,57,0.3250182367685139,0.4502187680692629,0.6200068879809457,0.24455186086770164,0,3,loss,Hamburg,Germany
2006-06-15,199,2006,a,England,Trinidad and Tobago,60846820.0,34727.4366712141,9.3,5,0.6333700101140173,0.6780433983493205,0.7579796312276883,0.6992749298851911,2,0,win,Nuremberg,Germany
2006-06-15,199,2006,b,Trinidad and Tobago,England,1297944.0,27393.3505461307,25.8,67,0.18478780792991437,0.6317716248719968,0.5527555015877841,0.21434901401992312,0,2,loss,Nuremberg,Germany
2006-06-15,200,2006,a,Sweden,Paraguay,9080505.0,37671.6747821444,2.1,26,0.4115924680139955,0.6939162975696002,0.3034148339163076,0.39122143062014847,1,0,win,Berlin,Germany
2006-06-15,200,2006,b,Paraguay,Sweden,5505148.0,8560.73925135464,23.6,34,0.353246351932865,0.40490574729646933,0.7000922199176511,0.3410960386713825,0,1,loss,Berlin,Germany
2006-06-16,201,2006,a,Argentina,Serbia,39622115.0,14843.5778659642,14.8,7,0.5833569209915745,0.512257769302081,0.9911505004882849,0.6364047587727383,6,0,win,Gelsenkirchen,Germany
2006-06-16,201,2006,b,Serbia,Argentina,7411569.0,10463.3370106839,11.4,42,0.38791484451011016,0.4440505977221788,0.8775535639640376,0.30161272495171176,0,6,loss,Gelsenkirchen,Germany
2006-06-16,202,2006,a,Mexico,Angola,107253666.0,14540.4500497636,21.0,12,0.6994565365447754,0.5082333163669286,0.8569968914352789,0.5356927280555478,0,0,draw,Hanover,Germany
2006-06-16,202,2006,b,Angola,Mexico,20015279.0,6017.8181625251,21.6,71,0.5037398315504137,0.33615791255053606,0.8240037097874371,0.20351403741849994,0,0,draw,Hanover,Germany
2006-06-16,203,2006,a,Netherlands,Ivory Coast,16346101.0,41208.0462204734,10.4,4,0.480129959324807,0.7114172109503174,0.8240037097874372,0.7409695237531486,2,1,win,Stuttgart,Germany
2006-06-16,203,2006,b,Ivory Coast,Netherlands,20546802.0,2941.82141168912,26.4,24,0.5067955355728182,0.19656110601388574,0.5129102907232946,0.4061774899321221,1,2,loss,Stuttgart,Germany
2006-06-17,204,2006,a,Czech Republic,Ghana,10238905.0,23914.1862443811,7.6,6,0.4255906153490261,0.605278221991189,0.6469051754643523,0.6652079661789736,0,2,loss,Cologne,Germany
2006-06-17,204,2006,b,Ghana,Czech Republic,23040702.0,3103.22625820374,27.2,66,0.520151529470455,0.20697941084401983,0.46101671078353545,0.21715885631945608,2,0,win,Cologne,Germany
2006-06-17,205,2006,a,Italy,United States,58399861.0,32453.6488675587,13.5,8,0.6285845251877881,0.6648351321426861,0.962154491713458,0.6114542856297229,1,1,draw,Kaiserslautern,Germany
2006-06-17,205,2006,b,United States,Italy,298379912.0,46301.9876485519,8.6,12,0.8187461790663654,0.7341506070130025,0.7131776783554898,0.5356927280555478,1,1,draw,Kaiserslautern,Germany
2006-06-17,206,2006,a,Portugal,Iran,10522288.0,24677.2834629922,15.2,10,0.4287735890736436,0.6114050053689942,0.9960571761381909,0.5697596917617653,2,0,win,Frankfurt,Germany
2006-06-17,206,2006,b,Iran,Portugal,73392747.0,15906.858138036,17.3,14,0.6552262819876589,0.5257519535219627,0.9896221268507549,0.5068895206493126,0,2,loss,Frankfurt,Germany
2006-06-18,207,2006,a,Brazil,Australia,186653106.0,11750.5312437668,25.0,4,0.7640528240166246,0.46668055113588025,0.6065306597126334,0.7409695237531486,2,0,win,Munich,Germany
2006-06-18,207,2006,b,Australia,Brazil,20450966.0,34890.2248136693,21.7,11,0.5062504636039629,0.6789555795370781,0.8182760289835492,0.5519508901404825,0,2,loss,Munich,Germany
2006-06-18,208,2006,a,France,South Korea,63622342.0,32423.5225068799,11.7,2,0.6385704430333641,0.6646539848786052,0.8921367932761701,0.8704847618765743,1,1,draw,Leipzig,Germany
2006-06-18,208,2006,b,South Korea,France,48438292.0,27972.3847629351,11.5,23,0.6067798675938747,0.6358515855172219,0.8824969025845955,0.4141297960952067,1,1,draw,Leipzig,Germany
2006-06-18,209,2006,a,Japan,Croatia,127854000.0,33631.8076359161,14.6,22,0.7199401795473781,0.6717905131592188,0.9879741303512339,0.4224356520170568,0,0,draw,Nuremberg,Germany
2006-06-18,209,2006,b,Croatia,Japan,4311159.0,17628.7006021513,11.9,21,0.32474323296907803,0.545798839222057,0.9014367207433535,0.43112796307513745,0,0,draw,Nuremberg,Germany
2006-06-19,210,2006,a,Saudi Arabia,Ukraine,21459144.0,54638.7588925129,26.0,62,0.5118607728501788,0.7664428908482639,0.5394075072376266,0.22884084702662122,0,4,loss,Hamburg,Germany
2006-06-19,210,2006,b,Ukraine,Saudi Arabia,47278694.0,7971.1962890625,8.3,39,0.6039548296633872,0.39098851302983656,0.6935113630255842,0.31545987304597345,4,0,win,Hamburg,Germany
2006-06-19,211,2006,a,Spain,Tunisia,44397319.0,30748.7396326091,13.3,2,0.5966236860968541,0.6543094529369466,0.9559974818331,0.8704847618765743,3,1,win,Stuttgart,Germany
2006-06-19,211,2006,b,Tunisia,Spain,10346410.0,8728.65712549855,19.2,25,0.42680836969103464,0.40869460011699915,0.9387464321565271,0.39854985977038226,1,3,loss,Stuttgart,Germany
2006-06-19,212,2006,a,Togo,Switzerland,6010668.0,1407.06825596295,27.2,91,0.36348888596979473,0.05270736527149522,0.46101671078353545,0.15714142751631255,0,2,loss,Dortmund,Germany
2006-06-19,212,2006,b,Switzerland,Togo,7483934.0,46265.6820679271,6.5,26,0.38904766579854716,0.7339976071432377,0.5728686816364933,0.39122143062014847,2,0,win,Dortmund,Germany
2006-06-20,213,2006,a,Costa Rica,Poland,4321340.0,10799.5114028981,24.8,61,0.3250182367685139,0.4502187680692629,0.6200068879809457,0.2318791414780511,1,2,loss,Hanover,Germany
2006-06-20,213,2006,b,Poland,Costa Rica,38141267.0,15204.8809890545,8.8,30,0.5789160062032386,0.5169485748186821,0.7261490370736909,0.3644828960641646,2,1,win,Hanover,Germany
2006-06-20,214,2006,a,Germany,Ecuador,82376451.0,34741.3353426224,9.6,10,0.6686892450329271,0.6781214461472921,0.776592510126528,0.5697596917617653,3,0,win,Berlin,Germany
2006-06-20,214,2006,b,Ecuador,Germany,14086131.0,7884.51693594496,21.9,46,0.4627817865755194,0.3888559042697354,0.8066410193413683,0.28461455797178103,0,3,loss,Berlin,Germany
2006-06-20,215,2006,a,Paraguay,Trinidad and Tobago,5505148.0,8560.73925135464,23.6,38,0.353246351932865,0.40490574729646933,0.7000922199176511,0.3203134184418768,2,0,win,Kaiserslautern,Germany
2006-06-20,215,2006,b,Trinidad and Tobago,Paraguay,1297944.0,27393.3505461307,25.8,70,0.18478780792991437,0.6317716248719968,0.5527555015877841,0.2061644505345036,0,2,loss,Kaiserslautern,Germany
2006-06-20,216,2006,a,Sweden,England,9080505.0,37671.6747821444,2.1,21,0.4115924680139955,0.6939162975696002,0.3034148339163076,0.43112796307513745,2,2,draw,Cologne,Germany
2006-06-20,216,2006,b,England,Sweden,60846820.0,34727.4366712141,9.3,5,0.6333700101140173,0.6780433983493205,0.7579796312276883,0.6992749298851911,2,2,draw,Cologne,Germany
2006-06-21,217,2006,a,Iran,Angola,73392747.0,15906.858138036,17.3,16,0.6552262819876589,0.5257519535219627,0.9896221268507549,0.48193904750629724,1,1,draw,Leipzig,Germany
2006-06-21,217,2006,b,Angola,Iran,20015279.0,6017.8181625251,21.6,66,0.5037398315504137,0.33615791255053606,0.8240037097874371,0.21715885631945608,1,1,draw,Leipzig,Germany
2006-06-21,218,2006,a,Ivory Coast,Serbia,20546802.0,2941.82141168912,26.4,26,0.5067955355728182,0.19656110601388574,0.5129102907232946,0.39122143062014847,3,2,win,Munich,Germany
2006-06-21,218,2006,b,Serbia,Ivory Coast,7411569.0,10463.3370106839,11.4,43,0.38791484451011016,0.4440505977221788,0.8775535639640376,0.2972160281740057,2,3,loss,Munich,Germany
2006-06-21,219,2006,a,Netherlands,Argentina,16346101.0,41208.0462204734,10.4,3,0.480129959324807,0.7114172109503174,0.8240037097874372,0.7947232043023992,0,0,draw,Frankfurt,Germany
2006-06-21,219,2006,b,Argentina,Netherlands,39622115.0,14843.5778659642,14.8,6,0.5833569209915745,0.512257769302081,0.9911505004882849,0.6652079661789736,0,0,draw,Frankfurt,Germany
2006-06-21,220,2006,a,Portugal,Mexico,10522288.0,24677.2834629922,15.2,7,0.4287735890736436,0.6114050053689942,0.9960571761381909,0.6364047587727383,2,1,win,Gelsenkirchen,Germany
2006-06-21,220,2006,b,Mexico,Portugal,107253666.0,14540.4500497636,21.0,13,0.6994565365447754,0.5082333163669286,0.8569968914352789,0.5207366687435742,1,2,loss,Gelsenkirchen,Germany
2006-06-22,221,2006,a,Croatia,Australia,4311159.0,17628.7006021513,11.9,22,0.32474323296907803,0.545798839222057,0.9014367207433535,0.4224356520170568,2,2,draw,Stuttgart,Germany
2006-06-22,221,2006,b,Australia,Croatia,20450966.0,34890.2248136693,21.7,11,0.5062504636039629,0.6789555795370781,0.8182760289835492,0.5519508901404825,2,2,draw,Stuttgart,Germany
2006-06-22,222,2006,a,Czech Republic,Italy,10238905.0,23914.1862443811,7.6,9,0.4255906153490261,0.605278221991189,0.6469051754643523,0.5894464086047984,0,2,loss,Hamburg,Germany
2006-06-22,222,2006,b,Italy,Czech Republic,58399861.0,32453.6488675587,13.5,10,0.6285845251877881,0.6648351321426861,0.962154491713458,0.5697596917617653,2,0,win,Hamburg,Germany
2006-06-22,223,2006,a,Ghana,United States,23040702.0,3103.22625820374,27.2,56,0.520151529470455,0.20697941084401983,0.46101671078353545,0.2478590444024611,2,1,win,Nuremberg,Germany
2006-06-22,223,2006,b,United States,Ghana,298379912.0,46301.9876485519,8.6,12,0.8187461790663654,0.7341506070130025,0.7131776783554898,0.5356927280555478,1,2,loss,Nuremberg,Germany
2006-06-22,224,2006,a,Japan,Brazil,127854000.0,33631.8076359161,14.6,24,0.7199401795473781,0.6717905131592188,0.9879741303512339,0.4061774899321221,1,4,loss,Dortmund,Germany
2006-06-22,224,2006,b,Brazil,Japan,186653106.0,11750.5312437668,25.0,2,0.7640528240166246,0.46668055113588025,0.6065306597126334,0.8704847618765743,4,1,win,Dortmund,Germany
2006-06-23,225,2006,a,Saudi Arabia,Spain,21459144.0,54638.7588925129,26.0,67,0.5118607728501788,0.7664428908482639,0.5394075072376266,0.21434901401992312,0,1,loss,Kaiserslautern,Germany
2006-06-23,225,2006,b,Spain,Saudi Arabia,44397319.0,30748.7396326091,13.3,2,0.5966236860968541,0.6543094529369466,0.9559974818331,0.8704847618765743,1,0,win,Kaiserslautern,Germany
2006-06-23,226,2006,a,Switzerland,South Korea,7483934.0,46265.6820679271,6.5,24,0.38904766579854716,0.7339976071432377,0.5728686816364933,0.4061774899321221,2,0,win,Hanover,Germany
2006-06-23,226,2006,b,South Korea,Switzerland,48438292.0,27972.3847629351,11.5,21,0.6067798675938747,0.6358515855172219,0.8824969025845955,0.43112796307513745,0,2,loss,Hanover,Germany
2006-06-23,227,2006,a,Togo,France,6010668.0,1407.06825596295,27.2,92,0.36348888596979473,0.05270736527149522,0.46101671078353545,0.15509931984835523,0,2,loss,Cologne,Germany
2006-06-23,227,2006,b,France,Togo,63622342.0,32423.5225068799,11.7,4,0.6385704430333641,0.6646539848786052,0.8921367932761701,0.7409695237531486,2,0,win,Cologne,Germany
2006-06-23,228,2006,a,Ukraine,Tunisia,47278694.0,7971.1962890625,8.3,37,0.6039548296633872,0.39098851302983656,0.6935113630255842,0.32529640685768524,1,0,win,Berlin,Germany
2006-06-23,228,2006,b,Tunisia,Ukraine,10346410.0,8728.65712549855,19.2,29,0.42680836969103464,0.40869460011699915,0.9387464321565271,0.370817434616976,0,1,loss,Berlin,Germany
2006-06-24,229,2006,a,Argentina,Mexico,39622115.0,14843.5778659642,14.8,8,0.5833569209915745,0.512257769302081,0.9911505004882849,0.6114542856297229,2,1,win,Leipzig,Germany
2006-06-24,229,2006,b,Mexico,Argentina,107253666.0,14540.4500497636,21.0,13,0.6994565365447754,0.5082333163669286,0.8569968914352789,0.5207366687435742,1,2,loss,Leipzig,Germany
2006-06-24,230,2006,a,Germany,Sweden,82376451.0,34741.3353426224,9.6,9,0.6686892450329271,0.6781214461472921,0.776592510126528,0.5894464086047984,2,0,win,Munich,Germany
2006-06-24,230,2006,b,Sweden,Germany,9080505.0,37671.6747821444,2.1,21,0.4115924680139955,0.6939162975696002,0.3034148339163076,0.43112796307513745,0,2,loss,Munich,Germany
2006-06-25,231,2006,a,England,Ecuador,60846820.0,34727.4366712141,9.3,5,0.6333700101140173,0.6780433983493205,0.7579796312276883,0.6992749298851911,1,0,win,Stuttgart,Germany
2006-06-25,231,2006,b,Ecuador,England,14086131.0,7884.51693594496,21.9,48,0.4627817865755194,0.3888559042697354,0.8066410193413683,0.2766622518086964,0,1,loss,Stuttgart,Germany
2006-06-25,232,2006,a,Portugal,Netherlands,10522288.0,24677.2834629922,15.2,7,0.4287735890736436,0.6114050053689942,0.9960571761381909,0.6364047587727383,1,0,win,Nuremberg,Germany
2006-06-25,232,2006,b,Netherlands,Portugal,16346101.0,41208.0462204734,10.4,4,0.480129959324807,0.7114172109503174,0.8240037097874372,0.7409695237531486,0,1,loss,Nuremberg,Germany
2006-06-26,233,2006,a,Italy,Australia,58399861.0,32453.6488675587,13.5,9,0.6285845251877881,0.6648351321426861,0.962154491713458,0.5894464086047984,1,0,win,Kaiserslautern,Germany
2006-06-26,233,2006,b,Australia,Italy,20450966.0,34890.2248136693,21.7,11,0.5062504636039629,0.6789555795370781,0.8182760289835492,0.5519508901404825,0,1,loss,Kaiserslautern,Germany
2006-06-26,234,2006,a,Switzerland,Ukraine,7483934.0,46265.6820679271,6.5,19,0.38904766579854716,0.7339976071432377,0.5728686816364933,0.44982865656530246,0,0,draw,Cologne,Germany
2006-06-26,234,2006,b,Ukraine,Switzerland,47278694.0,7971.1962890625,8.3,32,0.6039548296633872,0.39098851302983656,0.6935113630255842,0.35242380938287154,0,0,draw,Cologne,Germany
2006-06-27,235,2006,a,Brazil,Ghana,186653106.0,11750.5312437668,25.0,2,0.7640528240166246,0.46668055113588025,0.6065306597126334,0.8704847618765743,3,0,win,Dortmund,Germany
2006-06-27,235,2006,b,Ghana,Brazil,23040702.0,3103.22625820374,27.2,48,0.520151529470455,0.20697941084401983,0.46101671078353545,0.2766622518086964,0,3,loss,Dortmund,Germany
2006-06-27,236,2006,a,Spain,France,44397319.0,30748.7396326091,13.3,1,0.5966236860968541,0.6543094529369466,0.9559974818331,1.0,1,3,loss,Hanover,Germany
2006-06-27,236,2006,b,France,Spain,63622342.0,32423.5225068799,11.7,3,0.6385704430333641,0.6646539848786052,0.8921367932761701,0.7947232043023992,3,1,win,Hanover,Germany
2006-06-30,237,2006,a,Germany,Argentina,82376451.0,34741.3353426224,9.6,9,0.6686892450329271,0.6781214461472921,0.776592510126528,0.5894464086047984,1,1,draw,Berlin,Germany
2006-06-30,237,2006,b,Argentina,Germany,39622115.0,14843.5778659642,14.8,8,0.5833569209915745,0.512257769302081,0.9911505004882849,0.6114542856297229,1,1,draw,Berlin,Germany
2006-06-30,238,2006,a,Italy,Ukraine,58399861.0,32453.6488675587,13.5,7,0.6285845251877881,0.6648351321426861,0.962154491713458,0.6364047587727383,3,0,win,Hamburg,Germany
2006-06-30,238,2006,b,Ukraine,Italy,47278694.0,7971.1962890625,8.3,31,0.6039548296633872,0.39098851302983656,0.6935113630255842,0.3583560851500469,0,3,loss,Hamburg,Germany
2006-07-01,239,2006,a,Brazil,France,186653106.0,11750.5312437668,25.0,1,0.7640528240166246,0.46668055113588025,0.6065306597126334,1.0,0,1,loss,Frankfurt,Germany
